stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
gen:9175:4017:0:2,"Poing, Böhmerwaldstraße",48.1730334420326,11.7979048638777,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4017&nameState_origin=empty&sessionID=0
gen:9175:4018:0:1,"Anzing, Hirnerstraße",48.1533233340246,11.8536645989949,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4018&nameState_origin=empty&sessionID=0
gen:9175:4018:0:2,"Anzing, Hirnerstraße",48.1536737834892,11.8534351224057,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4018&nameState_origin=empty&sessionID=0
gen:9175:4019:0:1,Mauerstetten,48.1621691880864,11.8375354731333,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4019&nameState_origin=empty&sessionID=0
gen:9175:4019:0:2,Mauerstetten,48.1622413237019,11.8376696709696,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4019&nameState_origin=empty&sessionID=0
gen:9175:4021:0:1,"Poing, Salamanderstraße",48.1793147427947,11.7950563895767,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4021&nameState_origin=empty&sessionID=0
gen:9175:4022:0:1,"Poing, Stahlgrubersiedlung",48.1679851694825,11.8234547658256,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4022&nameState_origin=empty&sessionID=0
gen:9175:4022:0:2,"Poing, Stahlgrubersiedlung",48.1679849018159,11.8232799949706,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4022&nameState_origin=empty&sessionID=0
gen:9175:4023:0:1,"Pliening, Schule",48.1960877061308,11.8057104097578,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4023&nameState_origin=empty&sessionID=0
gen:9175:4026:0:1,Ottersberg,48.1830779139015,11.8078035176337,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4026&nameState_origin=empty&sessionID=0
gen:9175:4026:0:2,Ottersberg,48.1829252975042,11.8079654611172,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4026&nameState_origin=empty&sessionID=0
gen:9175:4028:0:1,"Pliening, Raiffeisenstraße",48.1949190164032,11.8006975812237,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4028&nameState_origin=empty&sessionID=0
gen:9175:4029:0:1,"Lorenzenberg, Gewerbege.,Abzw.",47.9945004539223,11.9873640044902,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4029&nameState_origin=empty&sessionID=0
gen:9175:4029:0:2,"Lorenzenberg, Gewerbege.,Abzw.",47.9944554618114,11.9871362347503,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4029&nameState_origin=empty&sessionID=0
gen:9175:4031:0:1,"Poing, Bahnhofstraße",48.1704312661714,11.812018468816,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4031&nameState_origin=empty&sessionID=0
gen:9175:4031:0:2,"Poing, Bahnhofstraße",48.1700262399401,11.8118182767265,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4031&nameState_origin=empty&sessionID=0
